weather_date,crime_count,average_temperature_f,reported_precipitation_inches,average_relative_humidity,average_wind_speed_mph,has_reported_weather_event,has_precipitation,has_rain,has_snow,has_thunderstorm
2009-01-10,863,26.45486111111111,0.14400000000000002,89.40625,12.979166666666666,1,1,0,1,0
2009-01-11,825,19.36111111111111,0.013000000000000001,79.86111111111111,6.798611111111111,1,1,0,1,0
2009-01-12,906,22.369444444444444,0.11800000000000002,83.67569444444443,7.2451388888888895,1,1,0,1,0
2009-01-13,883,12.097222222222221,0.018000000000000002,70.49861111111112,11.049999999999999,1,1,0,1,0
2009-01-14,867,8.072916666666666,0.07100000000000001,76.05902777777777,11.496527777777777,1,1,0,1,0
2009-01-15,838,-7.5625,0.001,64.16666666666667,11.645833333333334,0,1,0,0,0
2009-01-16,929,-6.4375,0.0,67.75,7.4375,1,0,0,0,0
2009-01-17,981,17.913194444444443,0.015,72.51736111111111,15.84375,1,1,0,1,0
2009-01-18,808,14.375,0.007,68.22916666666667,9.229166666666666,1,1,0,1,0
2009-01-19,804,17.0625,0.0,72.45833333333333,11.833333333333334,0,0,0,0,0
2009-01-20,1027,17.11111111111111,0.011000000000000001,73.35416666666667,8.9375,1,1,0,1,0
2009-01-21,1038,21.291666666666668,0.0,75.04166666666667,8.458333333333334,1,0,0,0,0
2009-01-22,1013,25.979166666666668,0.0,79.02083333333333,6.729166666666667,1,0,0,0,0
2009-01-23,979,27.833333333333332,0.0,70.3263888888889,13.215277777777779,1,0,0,0,0
2009-01-24,894,8.458333333333334,0.0,55.5,9.4375,0,0,0,0,0
2009-01-25,853,7.958333333333333,0.0,44.916666666666664,7.520833333333333,0,0,0,0,0
2009-01-26,884,12.75,0.0,49.208333333333336,4.5,0,0,0,0,0
2009-01-27,988,16.26388888888889,0.007,68.31944444444444,6.319444444444444,1,1,0,1,0
2009-01-28,969,15.232638888888891,0.011,74.89236111111111,9.42361111111111,1,1,0,1,0
2009-01-29,944,20.958333333333332,0.005,73.52083333333333,13.166666666666666,1,1,0,1,0
2009-01-30,1034,11.875,0.0,63.729166666666664,9.5625,0,0,0,0,0
2009-01-31,952,26.125,0.0,71.72916666666667,12.0,0,0,0,0,0
2009-02-01,1000,32.666666666666664,0.001,65.72916666666667,9.694444444444445,0,1,0,0,0
2009-02-02,987,21.791666666666668,0.0,65.60416666666667,11.895833333333334,0,0,0,0,0
2009-02-03,955,12.375,0.013000000000000001,63.46527777777778,15.576388888888888,1,1,0,1,0
2009-02-04,929,10.104166666666666,0.002,59.416666666666664,11.6875,1,1,0,1,0
2009-02-05,1029,16.25,0.0,66.66666666666667,11.0,0,0,0,0,0
2009-02-06,1136,31.75,0.0,72.83333333333333,8.208333333333334,1,0,0,0,0
2009-02-07,1065,48.743055555555564,0.0,75.19444444444444,16.430555555555554,1,0,0,0,0
2009-02-08,946,34.916666666666664,0.0,76.29861111111111,4.298611111111112,1,0,0,0,0
2009-02-09,1045,42.72222222222223,0.132,82.82638888888889,10.430555555555555,1,1,1,0,0
2009-02-10,1126,54.701388888888886,0.0,73.84027777777779,14.104166666666666,0,0,0,0,0
2009-02-11,1036,44.488194444444446,0.663,91.825,14.631944444444443,1,1,1,0,0
2009-02-12,1044,35.15972222222222,0.0,71.31944444444444,15.006944444444443,0,0,0,0,0
2009-02-13,1069,30.427083333333332,0.003,70.56944444444444,6.232638888888889,1,1,0,1,0
2009-02-14,1068,29.555555555555557,0.024,76.38194444444444,8.527777777777777,1,1,0,1,0
2009-02-15,916,25.395833333333332,0.008,68.5,7.479166666666667,1,1,0,1,0
2009-02-16,958,26.104166666666668,0.0,64.35416666666667,5.6875,0,0,0,0,0
2009-02-17,1070,34.0625,0.015000000000000003,71.20833333333333,13.229166666666666,1,1,1,1,0
2009-02-18,1098,34.112500000000004,0.39,89.26944444444445,11.578472222222222,1,1,1,1,0
2009-02-19,993,17.0625,0.001,57.958333333333336,15.708333333333334,0,1,0,0,0
2009-02-20,1106,20.770833333333332,0.0,54.791666666666664,7.895833333333333,0,0,0,0,0
2009-02-21,841,24.353174603174597,0.116,81.01726190476191,15.685515873015872,1,1,0,1,0
2009-02-22,809,19.0625,0.003,67.3125,10.833333333333334,1,1,0,1,0
2009-02-23,939,19.5,0.0,63.75,5.895833333333333,0,0,0,0,0
2009-02-24,963,30.395833333333332,0.0,63.729166666666664,10.25,0,0,0,0,0
2009-02-25,1157,43.083333333333336,0.0,61.708333333333336,10.0,0,0,0,0,0
2009-02-26,938,43.511408730158735,1.7310000000000003,91.72777777777777,8.15843253968254,1,1,1,0,1
2009-02-27,1051,27.006944444444443,0.07800000000000001,77.54861111111111,17.32986111111111,1,1,1,1,0
2009-02-28,966,23.770833333333332,0.007,68.58333333333333,13.229166666666666,1,1,0,1,0
2009-03-01,997,19.125,0.017,69.05277777777778,16.40277777777778,1,1,0,1,0
2009-03-02,829,19.666666666666668,0.022000000000000002,63.020833333333336,12.854166666666666,1,1,0,1,0
2009-03-03,1037,24.854166666666668,0.009000000000000001,59.375,6.604166666666667,1,1,0,1,0
2009-03-04,1123,36.208333333333336,0.0,45.25,9.354166666666666,0,0,0,0,0
2009-03-05,1162,52.520833333333336,0.0,61.94444444444445,15.763888888888888,0,0,0,0,0
2009-03-06,1267,54.354166666666664,0.0,68.375,8.6875,1,0,0,0,0
2009-03-07,1034,42.077083333333334,1.3330000000000002,87.57777777777778,8.475694444444445,1,1,1,0,1
2009-03-08,871,41.701552795031056,1.875,94.21014492753623,12.428053830227743,1,1,1,0,1
2009-03-09,1035,38.208333333333336,0.061,81.10416666666667,7.541666666666667,1,1,1,0,0
2009-03-10,1108,50.22986111111111,1.035,93.99652777777777,13.53263888888889,1,1,1,0,0
2009-03-11,1132,25.125,0.001,59.6875,17.770833333333332,0,1,0,0,0
2009-03-12,1151,20.34722222222222,0.004,62.145833333333336,8.034722222222223,1,1,0,1,0
2009-03-13,1220,31.0625,0.0,55.9375,4.020833333333333,0,0,0,0,0
2009-03-14,1112,37.75,0.0,56.375,3.5,0,0,0,0,0
2009-03-15,1049,44.416666666666664,0.0,52.791666666666664,4.395833333333333,1,0,0,0,0
2009-03-16,1035,52.3125,0.0,44.416666666666664,4.645833333333333,0,0,0,0,0
2009-03-17,1263,61.0,0.0,52.8125,12.041666666666666,0,0,0,0,0
2009-03-18,1152,51.291666666666664,0.002,47.458333333333336,7.604166666666667,1,1,1,0,0
2009-03-19,1093,37.416666666666664,0.0,55.010416666666664,11.333333333333334,0,0,0,0,0
2009-03-20,1185,34.604166666666664,0.0,59.083333333333336,6.8125,0,0,0,0,0
2009-03-21,1111,48.833333333333336,0.0,43.166666666666664,6.895833333333333,0,0,0,0,0
2009-03-22,994,50.5625,0.0,49.729166666666664,7.708333333333333,0,0,0,0,0
2009-03-23,1080,49.333333333333336,0.013999999999999999,49.708333333333336,17.729166666666668,1,1,1,0,0
2009-03-24,1248,58.166666666666664,0.145,48.020833333333336,18.489583333333332,1,1,1,0,0
2009-03-25,1200,45.26388888888889,0.0,65.9375,11.916666666666666,0,0,0,0,0
2009-03-26,1211,48.104166666666664,0.0,59.375,6.5,0,0,0,0,0
2009-03-27,1093,38.645833333333336,0.0,67.22916666666667,10.270833333333334,0,0,0,0,0
2009-03-28,1027,35.4375,0.49,78.20833333333333,20.229166666666668,1,1,1,1,0
2009-03-29,823,35.53541666666666,0.475,81.88055555555555,14.975,1,1,1,1,0
2009-03-30,1066,36.729166666666664,0.0,64.20833333333333,7.291666666666667,0,0,0,0,0
2009-03-31,980,46.97569444444445,0.415,70.59722222222221,14.513888888888888,1,1,1,0,0
2009-04-01,1258,45.520833333333336,0.0,53.75,14.541666666666666,0,0,0,0,0
2011-02-16,935,44.625,0.0,71.35416666666667,6.916666666666667,0,0,0,0,0
2011-02-17,980,53.220833333333324,0.0,76.56666666666666,15.888888888888888,0,0,0,0,0
2011-02-18,1072,42.520833333333336,0.0,50.875,15.75,0,0,0,0,0
2011-02-19,882,31.145833333333332,0.0,57.625,9.125,0,0,0,0,0
2011-02-20,761,34.06597222222222,0.983,82.99652777777777,11.243055555555557,1,1,1,0,0
2011-02-21,705,30.54513888888889,0.038000000000000006,88.0625,15.250000000000002,1,1,1,1,0
2011-02-22,855,25.371527777777782,0.011000000000000001,74.26388888888889,7.121527777777779,1,1,0,1,0
2011-02-23,861,29.29861111111111,0.072,77.04791666666667,8.057638888888889,1,1,1,0,0
2011-02-24,883,34.48611111111111,0.006,74.68055555555556,12.791666666666666,1,1,1,1,0
2011-02-25,910,31.979166666666668,0.01,70.20833333333333,10.041666666666666,1,1,0,1,0
2011-02-26,856,30.03125,0.069,85.60763888888887,4.135416666666667,1,1,1,1,0
2011-02-27,783,32.854166666666664,0.347,80.40972222222221,8.555555555555555,1,1,1,0,1
2011-02-28,866,31.277777777777782,0.052000000000000005,69.45138888888889,10.256944444444445,1,1,1,1,0
2011-03-01,1055,35.395833333333336,0.0,67.875,9.354166666666666,1,0,0,0,0
2011-03-02,822,30.166666666666668,0.0,62.3125,10.354166666666666,0,0,0,0,0
2011-03-03,933,36.958333333333336,0.0,53.416666666666664,11.229166666666666,0,0,0,0,0
2011-03-04,941,44.97083333333334,0.658,74.56111111111112,8.534722222222223,1,1,1,0,0
2011-03-05,783,31.90625,0.033,86.22847222222224,19.145833333333332,1,1,1,1,0
2011-03-06,723,29.333333333333332,0.001,74.60416666666667,10.07638888888889,0,1,0,0,0
2011-03-07,847,31.145833333333332,0.0,78.47222222222221,4.097222222222222,0,0,0,0,0
2011-03-08,916,39.354166666666664,0.013000000000000001,72.14583333333333,9.0625,1,1,1,0,0
2011-03-09,931,41.55902777777778,0.391,91.83680555555554,8.055555555555557,1,1,1,1,0
2011-03-10,946,33.79861111111111,0.016,73.79861111111111,11.833333333333334,1,1,0,1,0
2011-03-11,1077,38.770833333333336,0.0,58.0,8.645833333333334,0,0,0,0,0
2011-03-12,959,37.6875,0.0,70.3125,16.854166666666668,0,0,0,0,0
2011-03-13,777,32.5072463768116,0.0,72.17391304347827,5.297101449275362,0,0,0,0,0
2011-03-14,918,35.333333333333336,0.0,70.97916666666667,8.6875,0,0,0,0,0
2011-03-15,931,36.770833333333336,0.002,69.74305555555556,6.673611111111111,1,1,1,0,0
2011-03-16,1054,48.8125,0.0,63.020833333333336,7.708333333333333,1,0,0,0,0
2011-03-17,1077,59.229166666666664,0.0,67.02083333333333,13.854166666666666,0,0,0,0,0
2011-03-18,1104,47.104166666666664,0.0,61.708333333333336,6.979166666666667,0,0,0,0,0
2011-03-19,928,40.770833333333336,0.0,65.72916666666667,6.479166666666667,0,0,0,0,0
2011-03-20,806,48.125,0.484,67.41666666666667,11.083333333333334,1,1,1,0,1
2011-03-21,985,48.78125,0.012,79.66319444444444,8.36111111111111,1,1,0,0,1
2011-03-22,916,41.38194444444445,0.19000000000000003,86.32638888888887,14.180555555555555,1,1,1,0,1
2011-03-23,936,38.46874999999999,0.148,87.80208333333333,11.680555555555555,1,1,1,1,0
2011-03-24,893,30.833333333333332,0.006,64.20833333333333,12.895833333333334,1,1,0,1,0
2011-03-25,1022,30.229166666666668,0.004,59.729166666666664,9.8125,1,1,0,1,0
2011-03-26,862,29.229166666666668,0.004,53.541666666666664,15.291666666666666,1,1,0,1,0
2011-03-27,845,29.979166666666668,0.0,52.5,12.25,0,0,0,0,0
2011-03-28,899,30.625,0.0,55.5,9.833333333333334,0,0,0,0,0
2011-03-29,917,34.625,0.0,49.770833333333336,8.125,0,0,0,0,0
2011-03-30,939,37.916666666666664,0.0,51.125,8.270833333333334,0,0,0,0,0
2011-03-31,960,36.666666666666664,0.0,56.333333333333336,4.479166666666667,0,0,0,0,0
2011-04-01,1080,38.86527777777778,0.164,68.83194444444445,6.269444444444445,1,1,1,1,0
2011-04-02,1106,44.61111111111111,0.0,60.173611111111114,9.993055555555555,0,0,0,0,0
2011-04-03,947,60.3125,0.043000000000000003,52.020833333333336,13.375,1,1,1,0,1
2011-04-04,1031,49.04861111111111,0.138,69.0625,15.201388888888891,1,1,1,0,1
2011-04-05,992,44.416666666666664,0.0,47.625,10.869565217391305,0,0,0,0,0
2011-04-06,1029,49.145833333333336,0.001,59.9375,8.770833333333334,1,1,0,0,0
2011-04-07,970,42.420138888888886,0.361,86.62152777777779,8.545138888888888,1,1,1,0,0
2011-04-08,1028,44.80902777777777,0.516,92.78125,9.128472222222223,1,1,1,0,0
2011-04-09,948,54.42361111111111,0.0,79.1875,6.076388888888888,1,0,0,0,0
2011-04-10,1113,74.90277777777779,0.08,63.68055555555555,17.78472222222222,1,1,1,0,0
2011-04-11,1007,56.243055555555564,0.0,60.19444444444445,14.256944444444443,0,0,0,0,0
2011-04-12,969,47.791666666666664,0.0,48.854166666666664,10.354166666666666,0,0,0,0,0
2011-04-13,1034,53.791666666666664,0.0,44.145833333333336,2.9791666666666665,0,0,0,0,0
2011-04-14,1028,46.0,0.0,66.4375,17.6875,0,0,0,0,0
2011-04-15,1023,46.677083333333336,0.176,71.27083333333333,18.9375,1,1,1,0,1
2011-04-16,924,44.416666666666664,0.135,79.375,15.152777777777779,1,1,1,1,0
2011-04-17,913,43.75,0.08,60.381944444444436,14.0,1,1,1,0,0
2011-04-18,905,37.83680555555556,0.35100000000000003,82.13194444444444,15.093749999999998,1,1,1,1,0
2011-04-19,780,38.08680555555555,0.8300000000000001,89.16666666666667,17.5,1,1,1,0,1
2011-04-20,880,39.854166666666664,0.005,77.91666666666667,11.937499999999998,1,1,1,0,0
2011-04-21,892,42.666666666666664,0.012,67.8125,7.520833333333333,1,1,1,0,0
2011-04-22,894,45.26736111111111,0.744,92.84375,11.809027777777777,1,1,1,0,1
2011-04-23,988,55.81944444444445,0.001,69.25694444444444,12.263888888888888,1,1,0,0,0
2011-04-24,848,51.125,0.004,67.75,6.875,1,1,1,0,0
2011-04-25,931,49.60763888888889,0.38,80.20486111111111,10.48611111111111,1,1,1,0,0
2011-04-26,947,58.08680555555555,0.602,81.0125,14.332638888888889,1,1,1,0,0
2011-04-27,988,51.34027777777778,0.28200000000000003,80.63194444444444,7.722222222222222,1,1,1,0,0
2011-04-28,963,43.9375,0.05,73.08333333333333,13.909722222222221,1,1,1,0,0
2011-04-29,979,50.25,0.001,51.895833333333336,7.479166666666667,0,1,0,0,0
2011-04-30,977,62.166666666666664,0.0,51.208333333333336,16.979166666666668,0,0,0,0,0
2011-05-01,1150,57.6875,0.0,49.270833333333336,11.833333333333334,0,0,0,0,0
2011-05-02,966,50.770833333333336,0.0,46.291666666666664,9.666666666666666,0,0,0,0,0
2011-05-03,993,44.083333333333336,0.003,58.416666666666664,8.708333333333334,1,1,1,0,0
2011-05-04,1025,48.083333333333336,0.0,50.25,7.479166666666667,0,0,0,0,0
2011-05-05,1078,52.513888888888886,0.132,60.88194444444445,11.006944444444445,1,1,1,0,1
2011-05-06,1063,58.895833333333336,0.0,53.6875,9.520833333333334,1,0,0,0,0
2011-05-07,973,54.38194444444445,0.001,72.47222222222221,7.576388888888889,0,1,0,0,0
2011-05-08,942,55.75,0.0,65.33333333333333,7.854166666666667,0,0,0,0,0
2011-05-09,1057,65.54166666666667,0.002,49.729166666666664,15.1875,0,1,0,0,0
2011-05-10,1076,77.27777777777779,0.0,56.65972222222223,8.722222222222223,1,0,0,0,0
2011-05-11,1111,76.02708333333334,0.37,72.28333333333333,6.8062499999999995,1,1,1,0,1
2011-05-12,1045,74.85416666666667,0.023,64.97916666666667,7.583333333333333,1,1,0,0,1
2011-05-13,1174,60.854166666666664,0.013000000000000001,78.875,11.559027777777779,0,1,0,0,0
2011-05-14,929,47.37152777777778,0.43800000000000006,91.33680555555556,17.413194444444443,1,1,1,0,0
2011-05-15,918,44.55138888888889,0.373,79.39166666666667,19.184722222222224,1,1,1,0,0
2011-05-16,969,46.270833333333336,0.0,55.666666666666664,13.979166666666666,0,0,0,0,0
2011-05-17,1040,51.3125,0.0,55.020833333333336,13.604166666666666,0,0,0,0,0
2011-05-18,955,53.475694444444436,0.034,85.03819444444444,7.21875,1,1,1,0,0
2011-05-19,1060,59.135416666666664,0.0,80.8125,5.270833333333333,1,0,0,0,0
2011-05-20,1116,60.55555555555555,0.0,77.34027777777779,6.1805555555555545,1,0,0,0,0
2011-05-21,966,67.64583333333333,0.001,73.5,9.104166666666666,1,1,0,0,0
2011-05-22,1015,73.47916666666667,0.22,65.61805555555556,11.256944444444443,1,1,1,0,1
2011-05-23,1053,72.27083333333333,0.002,64.5625,12.416666666666666,1,1,1,0,0
2011-05-24,1038,58.0625,0.011,67.79166666666667,11.270833333333334,0,1,0,0,0
2011-05-25,976,56.90972222222222,1.9620000000000002,86.59027777777779,10.09375,1,1,1,0,1
2011-05-26,949,45.569444444444436,0.6140000000000001,81.74305555555556,19.416666666666668,1,1,1,0,0
2011-05-27,1032,50.63888888888889,0.013000000000000001,68.84027777777779,8.25,1,1,1,0,0
2011-05-28,948,58.87083333333333,0.28400000000000003,88.43472222222222,6.118055555555556,1,1,1,0,1
2011-05-29,883,63.208333333333336,0.9309999999999999,90.53125,6.416666666666667,1,1,1,0,1
2011-05-30,1005,79.41666666666667,0.0,64.35416666666667,11.4375,0,0,0,0,0
2011-05-31,1091,79.14583333333333,0.003,61.75,13.125,1,1,1,0,1
2011-06-01,1221,72.91666666666667,0.0,44.291666666666664,11.583333333333334,0,0,0,0,0
2011-06-02,1178,62.333333333333336,0.004,53.8125,9.625,1,1,1,0,0
2011-06-03,1113,76.58333333333333,0.182,60.208333333333336,10.583333333333334,1,1,1,0,0
2011-06-04,1101,78.42013888888889,0.5,62.94097222222222,8.270833333333334,1,1,0,0,1
2011-06-05,1032,70.83333333333333,0.01,58.479166666666664,5.208333333333333,0,1,0,0,0
2011-06-06,1071,80.20833333333333,0.0,56.1875,8.5625,0,0,0,0,0
2011-06-07,1097,86.5,0.0,51.645833333333336,9.770833333333334,0,0,0,0,0
2011-06-08,1082,85.38541666666667,0.75,50.107638888888886,12.034722222222221,1,1,0,0,1
2011-06-09,962,58.892361111111114,2.221,83.2361111111111,12.263888888888888,1,1,1,0,1
2011-06-10,1148,59.88194444444445,0.54,85.7625,7.516666666666667,1,1,1,0,1
2011-06-11,1020,58.325694444444444,0.10500000000000001,88.17847222222223,6.406944444444445,1,1,1,0,1
2011-06-12,1006,58.58680555555555,0.0,62.486111111111114,9.489583333333334,0,0,0,0,0
2011-06-13,1054,63.520833333333336,0.0,47.1875,8.708333333333334,0,0,0,0,0
2011-06-14,1101,67.75,0.0,51.125,8.166666666666666,0,0,0,0,0
2011-06-15,1107,65.71527777777779,0.8910000000000001,80.68194444444445,11.184722222222222,1,1,1,0,1
2011-06-16,1029,70.47916666666667,0.031,69.77083333333333,8.916666666666666,1,1,1,0,0
2011-06-17,1175,73.16666666666667,0.0,64.20833333333333,6.145833333333333,0,0,0,0,0
2011-06-18,1058,72.8125,0.0,69.47916666666667,6.3125,0,0,0,0,0
2011-06-19,1049,75.38888888888889,0.0,71.88888888888889,4.923611111111112,1,0,0,0,0
2011-06-20,1107,73.98819444444445,1.351,79.3861111111111,9.241666666666667,1,1,1,0,1
2011-06-21,1067,79.73333333333333,0.08,73.83333333333333,12.1875,1,1,1,0,1
2011-06-22,1039,69.56944444444444,0.023,76.13194444444444,13.548611111111112,0,1,0,0,0
2011-06-23,1046,66.36805555555556,0.056,78.59375,13.326388888888891,1,1,1,0,0
2011-06-24,1029,64.45138888888889,0.0,73.26388888888889,8.70138888888889,1,0,0,0,0
2011-06-25,1113,70.58333333333333,0.002,53.833333333333336,6.020833333333333,1,1,1,0,0
2011-06-26,1097,72.3125,0.0,51.916666666666664,6.6875,0,0,0,0,0
2011-06-27,1000,73.78472222222223,0.14100000000000001,72.59722222222223,8.923611111111112,1,1,1,0,0
2011-06-28,1079,72.4375,0.0,51.875,8.770833333333334,0,0,0,0,0
2011-06-29,1107,72.08333333333333,0.0,56.041666666666664,5.770833333333333,0,0,0,0,0
2011-06-30,1034,77.08333333333333,0.033,59.166666666666664,10.493055555555555,1,1,1,0,1
2011-07-01,1133,76.79166666666667,0.011,63.0,10.604166666666666,1,1,1,0,1
2011-07-02,1131,81.77083333333333,0.0,70.95833333333333,7.354166666666667,1,0,0,0,0
2011-07-03,983,76.875,0.0,53.541666666666664,6.4375,0,0,0,0,0
2011-07-04,1031,78.75,0.0,40.520833333333336,4.375,1,0,0,0,0
2011-07-05,1146,81.83333333333333,0.0,47.708333333333336,5.5625,0,0,0,0,0
2011-07-06,1087,78.54166666666667,0.0,54.875,7.375,0,0,0,0,0
2011-07-07,1073,73.52083333333333,0.07200000000000001,53.333333333333336,7.145833333333333,1,1,1,0,0
2011-07-08,1030,77.10416666666667,0.0,46.9375,6.583333333333333,0,0,0,0,0
2011-07-09,1073,81.22916666666667,0.0,48.75,6.375,0,0,0,0,0
2011-07-10,1081,83.47916666666667,0.001,60.458333333333336,7.979166666666667,1,1,0,0,0
2011-07-11,1090,81.23958333333333,0.12999999999999998,70.97916666666667,8.333333333333334,1,1,0,0,1
2011-07-12,1089,77.83333333333333,0.013000000000000001,64.79166666666667,7.1875,1,1,1,0,0
2011-07-13,1118,70.25,0.0,63.083333333333336,12.25,0,0,0,0,0
2011-07-14,1070,73.47916666666667,0.0,56.833333333333336,8.875,0,0,0,0,0
2011-07-15,1189,78.08333333333333,0.0,54.833333333333336,6.875,0,0,0,0,0
2011-07-16,1103,81.3125,0.0,50.520833333333336,2.5,0,0,0,0,0
2011-07-17,1042,85.1875,0.0,58.916666666666664,7.083333333333333,0,0,0,0,0
2011-07-18,1051,86.25,0.001,68.08333333333333,11.416666666666666,1,1,0,0,0
2011-07-19,1069,85.5,0.0,67.79166666666667,6.583333333333333,1,0,0,0,0
2011-07-20,1019,89.0,0.0,59.770833333333336,10.388888888888888,1,0,0,0,1
2011-07-21,1011,90.66666666666667,0.0,55.5,10.270833333333334,0,0,0,0,0
2011-07-22,1128,82.01215277777779,0.14100000000000001,65.99305555555556,8.677083333333334,1,1,1,0,1
2011-07-23,1038,78.5,0.046,76.90625,5.625,1,1,1,0,1
2011-07-24,1001,77.66666666666667,0.022,76.90972222222221,5.756944444444444,1,1,1,0,1
2011-07-25,1062,78.79166666666667,0.01,70.02083333333333,5.875,1,1,0,0,0
2011-07-26,1039,77.22916666666667,0.01,60.333333333333336,8.020833333333334,0,1,0,0,0
2011-07-27,1094,80.32291666666667,0.004,62.822916666666664,9.697916666666666,1,1,1,0,1
2011-07-28,1090,79.57638888888889,0.002,77.91666666666667,6.416666666666667,1,1,1,0,1
2011-07-29,1067,78.6736111111111,0.37000000000000005,73.28125,6.065972222222221,1,1,1,0,1
2011-07-30,1076,80.8125,0.0,61.604166666666664,3.5833333333333335,0,0,0,0,0
2011-07-31,1049,82.97916666666667,0.0,63.75,5.125,0,0,0,0,0
2011-08-01,1238,83.83333333333333,0.0,66.89583333333333,5.770833333333333,1,0,0,0,0
2011-08-02,1022,85.1875,0.30100000000000005,68.36111111111111,8.756944444444445,1,1,0,0,1
2011-08-03,1126,78.97916666666667,0.0,66.75,10.229166666666666,1,0,0,0,0
2011-08-04,1146,75.47916666666667,0.0,74.22916666666667,6.708333333333333,0,0,0,0,0
2011-08-05,1146,78.10416666666667,0.001,70.91666666666667,5.916666666666667,0,1,0,0,0
2011-08-06,1107,78.23958333333333,1.034,76.77083333333333,3.71875,1,1,1,0,0
2011-08-07,929,76.44305555555555,0.532,78.91180555555555,6.009027777777778,1,1,1,0,1
2011-08-08,924,73.62152777777777,0.29500000000000004,81.17708333333333,5.746527777777778,1,1,1,0,1
2011-08-09,997,73.63194444444444,0.01,67.64583333333333,11.618055555555555,1,1,0,0,0
2011-08-10,1017,70.08333333333333,0.0,57.104166666666664,8.083333333333334,0,0,0,0,0
2011-08-11,1053,71.91666666666667,0.0,54.25,4.0,0,0,0,0,0
2011-08-12,1130,74.25,0.0,55.8125,8.4375,0,0,0,0,0
2011-08-13,1039,71.68680555555555,1.171,75.96944444444445,7.796527777777778,1,1,1,0,1
2011-08-14,972,67.96527777777779,0.011,77.13194444444444,12.548611111111109,1,1,1,0,0
2011-08-15,1035,70.91666666666667,0.0,60.791666666666664,5.166666666666667,0,0,0,0,0
2011-08-16,954,74.1875,0.0,55.145833333333336,3.1041666666666665,0,0,0,0,0
2011-08-17,1032,76.02083333333333,0.0,61.375,6.25,0,0,0,0,0
2011-08-18,1072,75.97916666666667,0.0,63.625,4.9375,1,0,0,0,0
2011-08-19,1169,77.875,0.0,57.916666666666664,5.895833333333333,0,0,0,0,0
2011-08-20,1083,73.9236111111111,0.393,79.5375,4.831944444444445,1,1,1,0,1
2011-08-21,1007,73.1875,0.020999999999999998,61.923611111111114,7.5069444444444455,1,1,1,0,0
2011-08-22,1021,72.20833333333333,0.0,64.3125,3.3333333333333335,0,0,0,0,0
2011-08-23,990,69.96527777777777,0.43300000000000005,77.49305555555556,9.503472222222223,1,1,1,0,1
2011-08-24,1032,79.64583333333333,0.0,64.58333333333333,10.979166666666666,0,0,0,0,0
2011-08-25,1091,72.10416666666667,0.0,62.875,7.166666666666667,0,0,0,0,0
2011-08-26,1050,72.47916666666667,0.0,64.0,3.2083333333333335,0,0,0,0,0
2011-08-27,1050,73.95833333333333,0.0,66.20833333333333,9.229166666666666,0,0,0,0,0
2011-08-28,1010,70.10416666666667,0.0,60.0,9.145833333333334,0,0,0,0,0
2011-08-29,1034,70.375,0.0,63.104166666666664,4.229166666666667,0,0,0,0,0
2011-08-30,1045,71.45833333333333,0.023,54.854166666666664,6.9375,1,1,1,0,0
2011-08-31,1078,77.9375,0.051000000000000004,63.875,7.416666666666667,1,1,1,0,0
2011-09-01,1186,85.20833333333333,0.0,61.520833333333336,6.1875,0,0,0,0,0
2011-09-02,1090,85.45833333333333,0.001,58.0625,6.375,1,1,0,0,1
2011-09-03,997,77.22222222222221,0.165,74.15972222222221,5.875,1,1,1,0,1
2011-09-04,971,67.75,0.003,65.0625,11.75,1,1,1,0,0
2011-09-05,935,59.9375,0.001,60.458333333333336,16.75,0,1,0,0,0
2011-09-06,942,61.958333333333336,0.0,57.1875,14.083333333333334,0,0,0,0,0
2011-09-07,992,64.08333333333333,0.0,54.041666666666664,13.3125,0,0,0,0,0
2011-09-08,934,66.71527777777779,0.067,65.64305555555556,15.14722222222222,1,1,1,0,0
2011-09-09,1076,66.375,0.117,85.47916666666669,8.381944444444445,1,1,1,0,0
2011-09-10,1092,67.2638888888889,0.01,78.40277777777779,1.9270833333333333,1,1,0,0,0
2011-09-11,965,71.52083333333333,0.0,66.77083333333333,4.666666666666667,1,0,0,0,0
2011-09-12,1055,75.41666666666667,0.0,58.645833333333336,9.458333333333334,0,0,0,0,0
2011-09-13,1029,68.875,0.0,61.979166666666664,7.666666666666667,1,0,0,0,0
2011-09-14,983,56.26086956521739,0.004,66.71739130434783,7.520833333333333,1,1,1,0,0
2011-09-15,963,51.9375,0.0,52.3125,8.8125,0,0,0,0,0
2011-09-16,1064,54.6875,0.0,55.270833333333336,3.3958333333333335,0,0,0,0,0
2011-09-17,979,60.916666666666664,0.0,54.083333333333336,9.291666666666666,0,0,0,0,0
2011-09-18,918,60.10138888888889,0.358,82.45555555555556,8.191666666666666,1,1,1,0,0
2011-09-19,989,63.96527777777778,0.43000000000000005,83.53472222222223,5.611111111111111,1,1,1,0,0
2011-09-20,968,64.30555555555556,0.01,71.02777777777779,5.947916666666667,1,1,0,0,0
2011-09-21,978,64.5,0.001,60.333333333333336,10.291666666666666,0,1,0,0,0
2011-09-22,1130,57.75,0.0,66.54166666666667,7.229166666666667,0,0,0,0,0
2011-09-23,1014,55.395833333333336,0.020999999999999998,71.41666666666667,6.416666666666667,1,1,1,0,0
2011-09-24,949,56.479166666666664,0.073,75.83333333333333,5.375,1,1,1,0,0
